evaluations raw_y
12 638.0000000000
94 641.0000000000
116 643.0000000000
156 649.0000000000
193 654.0000000000
267 659.0000000000
303 671.0000000000
499 676.0000000000
547 678.0000000000
562 683.0000000000
711 690.0000000000
809 692.0000000000
939 694.0000000000
960 696.0000000000
1217 698.0000000000
1233 699.0000000000
1276 702.0000000000
1325 705.0000000000
1465 711.0000000000
1715 712.0000000000
3932 717.0000000000
17511 719.0000000000
25354 720.0000000000
33850 721.0000000000
34547 722.0000000000
36894 723.0000000000
40495 724.0000000000
54063 725.0000000000
100000 706.0000000000
evaluations raw_y
1 545.0000000000
2 616.0000000000
9 623.0000000000
25 625.0000000000
40 632.0000000000
60 648.0000000000
137 652.0000000000
161 654.0000000000
208 658.0000000000
209 666.0000000000
242 669.0000000000
305 673.0000000000
327 675.0000000000
357 677.0000000000
385 678.0000000000
480 683.0000000000
512 685.0000000000
571 686.0000000000
618 689.0000000000
638 692.0000000000
874 693.0000000000
1056 699.0000000000
1324 704.0000000000
15257 705.0000000000
16737 709.0000000000
18441 710.0000000000
23358 711.0000000000
39191 713.0000000000
42660 714.0000000000
53375 717.0000000000
59335 718.0000000000
100000 671.0000000000
evaluations raw_y
1 626.0000000000
47 645.0000000000
82 648.0000000000
85 653.0000000000
135 654.0000000000
234 659.0000000000
283 662.0000000000
309 665.0000000000
314 673.0000000000
434 681.0000000000
667 682.0000000000
675 684.0000000000
680 689.0000000000
805 692.0000000000
903 693.0000000000
1028 695.0000000000
1041 700.0000000000
1320 703.0000000000
4464 705.0000000000
5661 706.0000000000
7215 707.0000000000
8287 708.0000000000
9780 709.0000000000
10187 711.0000000000
14956 712.0000000000
17328 715.0000000000
20272 716.0000000000
29053 718.0000000000
48899 720.0000000000
51874 722.0000000000
52664 726.0000000000
100000 690.0000000000
